,pk_business_customer_id,entity_id,customer_segment_id,company_name,company_address_street_name,company_address_street_number,company_address_apartment_number,company_address_city,company_address_postal_code,company_address_country_id,company_registered_number,company_vat_number,company_legal_form,company_start_date,company_status_id,company_nace_basic_id,auxiliary_nace_segments,us_person,is_fatca_reportable,fatca_status_id,kyc_risk_level_id,number_of_multisignature_users,multisignature_limit,is_migrated,customer_status_id,mpts_identification_data,legal_language_id,registration_date,pk_snapshot_date,record_creation_date,insert_job_id,cashdirector_transaction_history_sent,reconciliation_hash
34,16714,2ab8cf33-81fb-434e-a67c-f1c83cef467c,2,QTkqGe1pcjoKUmdDBLaZcsc/8gSUx7SsahNAsijJb6Lzw3H2xNVW0Fn8mBqDQKLp,RqPuq+4UNiPQO5t2x+jxVbq2qhIphk2/9KuBUClNuXwwz/m/NznaQ4IkcIlhoX3e,BAlOZTJFQS0rEPNBUQ5Sv6+emm8oKTf7x3jNqqwtqGo=,1uehYdQPVX5HW33S54CHIptMmZ9C8aFYejevCKQPmVc=,Thuin,6534,1,0434493880,0434493880,017,1987-12-30,000,9499,"[9499, 9499]",False,,,4,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
35,16716,86c0176d-083e-4f2a-9b11-524f7d681ad2,2,oDtENdOxGheq6260xIe6bs4hpA6/02Y3JgCQ9AseILI=,97/rYHVoINX+z/YeSVr1AezT588nFHTKDeIuK4/Rr1YIWvW95GyMb76hmnkjRCea,bsK4kPGXkqmGgs80xI6nWn48703xLeSOkI5F+s7mXYk=,xZuPI15/g4WKfq3i1Eo+PFAJGUEGbOQCDaUfpajAvxo=,Mons,7000,1,0505748793,0505748793,014,2014-11-27,000,56101,"[56101, 56101, 55100]",False,,,3,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119437850"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
36,16717,c80001e2-b399-4c81-81ea-be38ca5edeb3,2,LusvB/ErvtRzOuNrQ9Ta8VJSKp/0VkcBtD2WkmbXtA8=,dndV49WvanTacs4hEXt1TQg8QEHxAZCfRewXrnVlQ41rg/7Z2cEmZHZ2km+5H4/3,aIlFZZr2CK+72ZwxXMZYUAPhzsOU3f57UaOeOTtxAhY=,P9wf5RitF1TQNvaYM5BYV7jAlL0uQXIWHnCQgwJf+gs=,Berchem-Sainte-Agathe,1082,1,0461408511,0461408511,015,1997-09-11,000,69202,"[69202, 69202, 69201, 69202]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
37,16721,c969a45a-4e37-45e4-bc78-7aeec440eb3f,2,QNP0c0B2snLIlUs2xC5wL8rqehfLbkIttcJ+9Yh4j3s=,Fvorq0bM08vimFM2fJRplidK7W0cXz538pUFvZjQqVk=,56fZ53i1njDk1/DjGQejLV7/W4if0tVghbvPAJwIIzc=,sRgp+9a4QHZIPoNipSamhV8T8NqN3b12ZeQe24jgcdg=,Temse,9140,1,0660603850,0660603850,008,2016-08-01,000,69109,"[69109, 69109, 69202]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119409210"",""mpts_client_internal_id"":""""}",1,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
38,16723,cdb38dcc-4865-468c-bfdb-b267c3a226e7,2,PxBspHvme4zACguEgcbuhIObgjHgYIdiF/d23t+/f/+I5Hv4wzwouMAJJSrgyE8W,n9g2G2gpy3R+/y3Bd8XJMpmEdSkLSQOrk0lbZ5L2BSrCHsuHD+A6fJzis0t65QTv,h2/RpquyP309BCJdLZeqdBMoQlt8mMm41U79MFHbYW8=,b3THrDJMDiV8bbBgYnw73tMOuWWDx1HH+tvFWD/7VVs=,Esneux,4130,1,0479130609,0479130609,014,2002-12-24,000,25110,"[25110, 25110, 28250]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
39,16725,88b01c9d-e186-44e0-bffb-ec67b51ab1e4,2,6+kruzavUzfdojVvS70JZ1+oKVrtDA2H2E5wHbwAC9km0NBRuloaaJwpce3lKnKl,EYpzFl1EpEc7MO0pwy4TPwyKENFaX6ZEo1qg7BwDo2k=,/wcHKpYD+MfH0KUlsU2a4yzpAM7KhGHPPBwLm43C4Sg=,gHjbiSm3Cd0l5s9NQhgR3pt7y4rwI4ANl8XJzHG49rU=,CHARLEROI,6000,1,MIGRATION,MIGRATION,651,0001-01-01,000,9900,"[9900, 9900]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
40,16730,cfa03fb8-9c31-4440-96ff-d66ed128a3ff,2,fxFRZIr+V0ofOFTl/ILUhhyaFo/y6dQpnM6By+s6IM0=,yT+JwPIlC9b3Nwns8VeEGvES7BJCGlJksUYSnUqf1FY=,AQkD/2CsZU06hJP2Qz0hXnZAyV2HnSwTnqvxKniscyQ=,REPddYcud/UGXRFlIA5mlOiTHJqvXyJWkAU5scPCO7w=,Tervuren,3080,1,0507809747,0507809747,012,2014-09-01,000,70210,"[70210, 70210, 70220, 64200]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
41,16733,0699dc14-12c9-4764-8ddf-2a1ea8dd7203,2,MHjTTUsJsf1X6O/wEzqBLzLNDibZBbConXwwl72vIVMTBi5i6pehe7SHx00eUikK,ljW9w8+0SmwW3wlEPQlQmm39/f0Ay0qbhNsRu6Ky+YKCm8p4BbM2VNdlI5yiIXii,6xV3dfJSWe/CGmyTQsXU0zM8lfiC19oKAm1HP54TUIs=,mfMtwzYuxeIhESlIsT3crMWNVFWdVpyJ8v9FZCYjeAc=,GLOUCESTERSHIRE,LGL54 1AF,176,MIGRATION,MIGRATION,999,1997-01-02,000,7430,"[7430, 7430]",False,,,2,,,False,1,,3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
42,16736,08124aa0-a790-489a-91b8-ca5797594a97,2,YvDBioBjjoPuUEOvwJe6ZR3SFXNXptDfB4hCmrVjfT4=,Fco+CffEd2H5oaKCSPb5AGJ+jDQFr/g9yj62HAs4M1zv0Sq38BkJJ7KFeg4ceH2F,70yzO2UN1qYq+vTu0+VPGk0+HDIXsqguAhLXtlgEFRY=,3aSIPE8ze2NsgNY0Bj0gCd3vK2D//PA34db80p7T2hA=,Auderghem,1160,1,0429208964,0429208964,015,1986-08-11,000,41101,"[41101, 41101, 68321]",False,,,3,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119410160"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
43,16743,eba21b39-faad-49ba-9c69-cd36df7a1d78,2,IS8AGWHFsyH/h+AFJ41YhaDz1jW69aF5KKDLcdLQXSAyXpHQO7PEY69uxvI4+37A,Bqij69Xi69Z8cKHJgnRlMlhTUP/leyyITuIvq0Yc2dP1doZx+nhySS/RlSb8Z6g+,M4zkgPZWfIKqva+OPbjxZnmrqqzXnMcxXztFgmuRixE=,2THWwhWzrxFHWLJM5q2Dw3G8omibblHWTFVaHXI52RY=,Evergem,9940,1,0464698987,0464698987,014,1998-11-30,000,25999,"[25999, 25999, 25502]",False,,,3,,,False,1,,1,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
44,16746,7c9f0669-d49f-4c19-8f6c-a2021ff11a3c,2,V1H0iceFgTmssHddKzrHcQsTMHz8jIUA9FFaac7kGBKoraBw5MJV18njiXsFiicb,kfCHy+sZ8RAvP08yUpeOWePt66UxAee9XDtYFBzAKdB2fbWTD7RuWmVaZki3Ktvr,SzR6gHfX+mUlUtUevGnN5Z5Ydfgk6/6ZfP4mZdQt1HU=,CbHGMILRGZtyxmZZhUfPaRGTx9f3x4/Yr+3HKqxdhpc=,Waregem,8790,1,0417226890,0417226890,014,1977-06-02,000,77110,"[77110, 77110, 77120, 45193]",False,,,2,,,False,1,,1,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
45,16747,57e95c4a-a460-4d6a-a04f-70b6147632e0,2,+qObcXZYlw7oH25yqEexDHrQEv9mKWRlrIgpdz78Jl0=,wuV0w6DVlGBJD6CLGcJfIIFCej8BE6oreAnPoASwp1+JVcIxGuz/HlaK6zHjq0XL,mMwaDNQQEXxrlDPp67WioOe+dc8f58jLDPp+YlXHq/g=,DX8K1p2ULH6gpC9iHQZ394YdkUI6wqrsRIpqiLSyFfo=,Sombreffe,5140,1,0556940643,0556940643,015,2014-07-30,000,43310,"[43310, 43310, 43390, 43992, 41202, 43996, 41201]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
46,16750,7a7b43bd-c253-443a-a2b1-1284ea7aee11,2,iSmpgzsNjRDRuA2CJqlWgBl0wsrjId/rG5h8kD0T4FzIGBlhyCWbGpndZtoHfJgr,pksL2RXS7o9UQqvObrMJSwSXIRkMUTX1uYQe167E+Pp7hd99wAX+b+tDBwAHm5f+,GEF+j2pSy7abYwaC0g+OqHs1ZMdmqOHTIAvUX0ZhehY=,XO1RaPuM3GafkXr/2NvtSc23kmOrrG3odkE3G/6gW7Y=,RV LONDON,EC1V4PV,176,MIGRATION,MIGRATION,999,2005-08-01,000,6910,"[6910, 6910]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
47,16751,45a6f7fc-2fc4-4691-9ea4-0483cd53b069,2,Qdxo3LwpuyBZ2GOD4e52FbW7SvIzV0Rvsdd9KtFKdbR3vHLzhV9vLW378c4+2RNq,6YNjwWPkhfhgAtIJTOiNjOzPwg5WCOSTjwVSuoPy5frv+HnGxCF2DYRuFdkfc1HN,rWFuGA0AOjlvAGNrcgs24ppDVcJT+SsbwwBawzH3uqU=,eq5qQ9rb1Wj0FCqqPxtcgjXxqPRBQ8yzqpnGu3HYImY=,RAMSTEIN,66877,64,MIGRATION,MIGRATION,022,2014-02-05,000,9900,"[9900, 9900]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
48,16752,5351858a-d3d4-4379-b823-cf5e1a0f1ea3,2,1IqAELAI6h6HW2jeSs4fLPTT/XtdbMS87rzFTT2FRy4mEIn5eMTwqlrag5VHCQmf,hoBPSYLJok8Gomanbx+/a8U+OoUX707xtgUlbWPJXss=,448IBMwfwCuOmYcHWUkRbY7UqO5DxEQPZn5X/q4f3Fo=,gAT8i/h/xD9fJEe1gkD28t7jcmzTdf/GtVL5N3FXfuc=,ROMA (RM),144,80,04388281000,04388281000,014,1992-10-16,000,8899,"[8899, 8899]",False,,,4,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
49,16755,dd01095e-3903-4b58-bfed-eb247f6aa3ae,2,O0U3gG7XIoxIPVnT/MUgAomJMi/zFFls/AeZr/B9L7o=,tHc0AMJUNsrqpqjTDdDoSWkn6LKDP8D150i4MQoYHtfwKbWhOL2R1FxAK4Rr9Rza,LdWe4AvDW9XMsF19NtQT0m8Sud9uTi1/anBg4mKOuAg=,rlHY4i11Y6kyPFir7PcPZSqIUhCjUTWrLBpJfx+E5qQ=,Koekelberg,1081,1,0541327997,0541327997,015,2013-10-22,000,46389,"[46389, 46389]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""131479130"",""mpts_client_internal_id"":""""}",3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
50,16756,ea25935d-48b1-4eba-bd49-a25fb74cb799,2,tg7B1HfXt2TOTSyBetB5ImA9XouxYDQ0M8X/XL9+jck6/CA/CZk4KdhKGyTfSYRDh3M5kG+Wl/+4moFDFR2EYw==,leT54tKmTe1Jgrg649gMOuJXay553VxYlte14yFyTkSC78SgxKItLfmTK1i1+h7B,t+NwS/zGwRh4BPxg1DkepNHXrh361aRKusz3qtvMxLc=,ds30b8jV6HPkFoajBJLqEowBruoZbXnSSrIjCMtyRS0=,STRASBOURG CEDEX,67026,60,542094750,542094750,014,1999-06-01,000,2932,"[2932, 2932]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
51,16757,5b5df1b2-001d-4524-80c6-1d59a1569091,2,Q1F6ELXBNgpSyzVRs812DxrbHBiVaODUJ0YTs7Gx6WNNJikhprTumpI6c29PgUqI09G6aq++FOeNIE4swvNW7A==,nCa8eC3lMShzfWQUtFRy3CjQuKCxNDQa1l7tUkv5KHE=,UCx0UI5vfvtXbGSRBx/9wf/GyN1JyrgEtNjVghtxXRs=,14DNVlUWPeJgZyH89Ql7RCrivWark+0XzZTr583h/Lc=,Seraing,4100,1,0422362447,0422362447,014,1981-12-16,000,45202,"[45202, 45202, 25300, 25300]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
52,16758,3b514a8d-4294-4151-a407-21c0a8c95f41,2,NfoIb12qpwc2Rhb49Rw3dDp/jyN4eKPEH0pqdHItOD8=,i+FaV4hir86gIfsQR5djsnd2oK0Z+d5N3Vrf0YFuzXfX2e8zf1Fp617wBOXCR4CP,O5XAVGwNpIyn5lG+WOqmqC+PvPJnLgR1N4qI6zLt4q8=,WnaSWsdmr5ddpfgBqjdTkG73tlmF1x5+EPoqtLRNDSc=,Blégny,4671,1,0862157675,0862157675,015,2003-12-11,000,56102,"[56102, 56102, 43291]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
53,16763,d7545f81-5e1f-463d-b2a9-80b0c18338b3,2,6xcGKyVMVhNjkpAHHSslUKxXXbyFv4h9t8TNLpgZWvHawpViMTcjTXt54+pqUnkI,B1C8wM4vQ43FXY/r+jcmAEff1yCojSNh7UsCzPCwWsT8lTyO7rGgfiuKiojE4qNblsDoxTfs7pbF7yDOen3wew==,cU1SGBx11TCvQsBd4hgOzbw50ADpyZQlR/VXl7JVKbY=,mREWocvjo9ZfndHnI7+epcdmbyQmxZal823zyjGLpsM=,Visé,4600,1,0552719955,0552719955,017,2014-05-15,000,94999,"[94999, 94999]",False,,,4,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
54,16770,49eff546-f762-4b94-b36c-c1cd5b6e3451,2,aPduqWVv4ACj1ZlhoLM1J6xEa5qNpmOFzBr1DTQ4S5ZoLBC1rHvhMm+FN8IQWf6S,TslQfmIRUURTJWxioe5zwFI1n/mrexBZt5sI7H1UWLg=,mqkcy3/oNfYFzh4bJ+foZe7gZlLkKzjRemLdUv/VVns=,6lDc1OgF+nkuRZZ+ckvlh3TITTz9LDf8uYeQWZ3yypw=,Aalter,9880,1,0452965056,0452965056,014,1994-06-22,000,46751,"[46751, 46751]",False,,,2,,,False,1,,1,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
55,16775,81a440f7-fe21-449d-92b3-6094ef379b31,2,h0HpW6Bc5KZarxzNuJcZKnxYcqp4rA1ivzWh5+jheYmRbnobiOkOoKvm30O7TZa01Tp5TBdVxUag5p2mIfzs2Q==,zGAt1yvwmoz8iPP4veco+t8k67GVMvZUNg9KcrZFe/kmczaUSMXqZyIZL+aq4bfX/c5Ah80XXKD8Lk2ytsHDFw==,SfGi/orG23Ktbj8MkjH3fSfhPu5IFv2U8RzUXIrmcj8=,HWwUoXU9aNrTUbQqAsNn9Zpz+BguuZRLp53+n0zmNug=,ETTERBEEK,1040,1,0701640194,0701640194,017,2018-05-15,000,9499,"[9499, 9499]",False,,,4,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
56,16778,7bae551b-2be6-4a1a-9e1a-bca47f573507,2,0BvaDNyAjjZsvYsDKA+G0sJWPihrDL8Hm2Kulf2gVVM=,lGClNZPImPeIj78N4uwcmsaqswE0u9lDyMzs1T+qFkVvRdh6sPfgK8jag500duxD,uNgv8v++QMnqnvbn0hWXiEilSddj4yoYD0mb7jm6cZY=,5rBzwfOLLQEUauZyyidiFEX57FR8iq54y6A+XuUMUL0=,Puurs-Sint-Amands,2870,1,0404816038,0404816038,014,1957-03-23,000,10830,"[10830, 10830, 10830]",False,,,2,,,False,1,,1,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
57,16781,483dbe77-8ea3-4b0d-8440-a9a9469fc015,2,S2qzq6kLjCQXlni2qk2YQtjHoru7r7FL37v/GVKkJ1I=,sjziN+LevxcifaSIBox+Cfe8Sjg4DuZ70UkJIz3u2L6YbG1TVRLhT/7Fw7nh2WMt,29NQPS6AwirYz3L205wQyu5ERZDEVMP745XUBLdzmaE=,u8ogaaqxbXSsxYH3O2KPcc8P0qMhsyKYXQeOg7G6JZM=,NAPOLI,80100,80,05195140636,05195140636,999,1987-01-09,000,7022,"[7022, 7022]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
58,16787,59dd3fa6-f96d-4712-a838-cced1e751491,2,Hysz6Fsr9FDZVgHfLRngosG+8HXZKqkRrAhn30D+vP4FOzR3CfWriZWkJ0WlgXxr6jOJiBS084Q/R3uMLY6N9A==,I6NXPxby/IVvHkoG8howHUKhllsyJLVYXKoNGATrLbM=,VrFHZZB0iQXGdrnWrDQ0tgMjV4wpz8JUXE2ZXvwpEqA=,p/tZb/KuzIaDaeAuLBMyPjW3tL/02bdb7gZi+X8xAMI=,MADRID,28004,155,MIGRATION,MIGRATION,017,1997-10-27,000,9499,"[9499, 9499]",False,,,4,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119411130"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
59,16789,670fbb89-4922-4f4c-abd6-91bf6903a7b0,2,AvUKRqgGX6OJFBXSPtiuCmGElXD2AWXiBxaaoiE1EiRHP4eK/G9PsYIrKvmEhz+a,uCc8iRVmQdm3OQqt+kn67wxkXvSOJqSGZQ2Wk64Gz06rvlPFZ/ZlVvCXbu3ANX81,yWxquGXR/1rpJzB37RsnWdGdLFhYtfi87Pf59TmfFhg=,OusDbY5M8yFIv/xG0GeY4V8Qsdep9Ndk9nCGwsrAMCw=,GOSSELIES,6041,1,0454196164,0454196164,014,1995-01-20,000,6420,"[6420, 6420]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
60,16790,29969bfd-e671-4600-a48c-2fc33ed2cf3c,2,GE3WdUD+JImyXZcROA9O80YtJdwWd9pqB99dwEzfuRE=,0SMIzLedhh0Y1FT9dGW92H1Weahdp3KXef79jaFeTEdUA9KIzL/YQCLSFEd4EO/i,PodiEOx0JDCSuZw3ZzMYKJSUdYhelXT3VO0rDOLAQU0=,n9mAFb8+Qsx4WGmR0tg2V25UrqgqCAP7suvfKNxd9iw=,Pont-à-Celles,6230,1,0882445028,0882445028,015,2006-07-11,000,56101,"[56101, 56101]",False,,,3,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119411060"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
61,16796,553d8e1d-da93-4eab-84dd-1fd272d4c955,2,5KkxnEoZ+S1Gpk7M1LFjrzrSdZzuQNK9e+4sF7iiIVXKJLRyarLKwo8sE4AWl8lQ,+bdGWN0cOKo5v4RDLkedAU5Ho0Y19C1JU19VIb4hGdw=,yKU+GRKrgDhMUnTMI61eE/t+ILSg69Dd16tq8Lnz9MI=,z66ah0umHSTWUf9U+h5Rdnh9sEeDPv8UMxKsiRZc14k=,BROOKLYN/NEW YORK,11201,175,272812937,272812937,999,2010-06-02,000,7022,"[7022, 7022]",True,,,3,,,False,1,,3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
62,16797,aa50082b-8d24-44ed-b050-40b080a02837,2,IPnGMjSVVNtiOmSX0nrHPlOeATRJ8KuLV9S8uvVvzWF6+gn3qhjO4oGUDe0w6r6k,amNl3gltaalE+QD0M1rJl5udPifsujA1JNu5AleRpeRuX5igkZg74S4VJ135KzBD,xJIAYhudAafMwiIpi5Q4oVIZqFonuw6CuAYXvR2Y/F8=,k8YA9uddzANyJleYVfF82MfUeT5bjGhb8nBmOG2yA3w=,Berchem-Sainte-Agathe,1082,1,0546942616,0546942616,014,2014-02-27,000,09100,"[09100, 09100, 28990]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""131478700"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
63,16803,9fd61d02-7a7b-44bf-a843-8c5523a473b6,2,zLw0WjnSBhKjJy5MgRvISknBanfVlC9eh18bP/Ps+I5I5Wxr1eMwykvGJF2LXHUe,UvJ2IiaMXS+Ox98vxbnIB+/VDOWxHgRSvbLfkHlAGBEdR2GeAC9+1U/MvOOTIgoD,VEz71V9sKCq+ML9I2TBJ2GCc6rIsKWDIwaCm73bkfUc=,A7x/P8B3srjS4YkdJqv5upVUHQfG6/fm5eftvZXcat0=,GOSSELIES,6041,1,0809505580,0809505580,014,2009-02-10,000,6420,"[6420, 6420]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
64,16810,e407feb4-b5b0-46d7-a046-b897ec442205,2,MjoMvkCB1PBZxQsy1aFDAa7Tl2xrxXR2pdogrTrDq+36++plT7+tof051Ow/1fkZKHa/oq8+KFeqZXipAS9TTg==,6tMnfVvBC0fBXSsufyVFIQ6BouwWTNNjR2GXmqbPzSsDBmYn6+WIZRkyMRpUR5z8,2daDZaqWLdr5Nf7V8jv63Paoo03Y/qD96/uX6QwV8oo=,F/UZtwlvMeeRac/YC5qo41StQFj0oXwQlhbvdDjP2y8=,Tournai,7500,1,0413894545,0413894545,017,1973-12-05,000,87301,"[87301, 87301]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
65,16811,647dcefc-44d8-4e96-86b8-56f0f867a083,2,9ugq7qbA8wSB3YABGcu4gWZfqMqq4hj855L5myDeG9k=,JoJZKqKEFooeVI8vGeYLA+Dj8w+DBPxawjxZs1jWmys=,o/+nkOdkv27j5hJe5aNAOxjxTisESDDmyNqv5/5FHSk=,LZ5psNlJlRrTyTnXv1zeedzZBJoEThh9Jzf1K3TZ36I=,Ans,4430,1,0448243532,0448243532,015,1992-10-01,000,56101,"[56101, 56101, 56210, 56101]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
66,16821,8004dc05-46f7-4b9e-97a3-a84bcd29e4c5,2,thSslap6EiaQyy/vzI53T/6VJOQ6S/zz2qpnRBYgyVQ=,LNDW8XkiZsm9bl7Gc/nP7UC4dxCZ9OFR/255FZt4CAg/hoC/fMX1y66JQ2ZCKrk8,iqDZhHQbczYJ/SBGKr3m5eXYdQPi6POx6XXDTscT+BU=,GJkrSB8wmSxEbEqeipnElhYtNDHgr/GjhTGaelPhNg4=,KD-ROTTERDAM,3012,166,804535851,804535851,999,1996-06-04,000,4611,"[4611, 4611]",False,,,2,,,False,1,,1,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
67,16826,bfeff39b-1816-4bcc-929e-b91dd4e3bf80,2,sB7LyFa/zDHH/DdyhE9SIFX6MQsTzz06VcWaMgQ3kSw=,dJXi20LvfvflgxNQ0nonJSaJXxAGj827Evfv6v3y05A=,7LikffGJzdJnxSPNZU3DSF5bBawrCYDlU/JwMReyU/0=,9KesNhvXlRejf8K+m1GJwpOx/XfHceJKPnANAquU9Hw=,Heist-op-den-Berg,2220,1,0430831537,0430831537,015,1987-04-03,000,43999,"[43999, 43999, 43999]",False,,,2,,,False,1,,1,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
68,16832,b74e9428-8578-4048-8758-dc76222e3bd4,2,ImpkbTzssXP2yl9r8zA9OU4K8oY2nbhNVuo64tRjeYYnVrOVBBoeFhk/LwTPCJSb,8iuThCfZPOHjEGBsmAjiUZ5yEFO4jsxdJ82dsSk+59rwrtEmvyjZ76AzuMzFVBXB,j7kP7rn4LvLx5mYX6VlMd+Az+flafWMe/Nj4sRe5/po=,zAyjfR7OCt197pEcqw9VZhNDoRfJhF6yHVGqtXKe2Fc=,WEZEMBEEK-OPPEM,1970,1,MIGRATION,MIGRATION,017,2001-10-31,000,9499,"[9499, 9499]",False,,,4,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
